time,seconds_elapsed,y,z,x
1711815816146766300,0.179766357421875,0,0,0
1711815816156806700,0.189806640625,0.03297686576843262,-0.9114446640014648,0.2645993232727051
1711815816166908000,0.199907958984375,0.011312007904052734,-1.8555235862731934,0.6737381815910339
1711815816177009200,0.210009033203125,-0.3483004570007324,-2.3766703605651855,0.6997773051261902
1711815816187141000,0.22014111328125,-0.5023961067199707,-2.383871078491211,0.22360166907310486
1711815816197272800,0.23027294921875,-0.15513181686401367,-2.1546969413757324,-0.47836732864379883
1711815816207404800,0.24040478515625,0.18904328346252441,-1.5367579460144043,-1.473917007446289
1711815816217536500,0.25053662109375,0.3116331100463867,-0.304598331451416,-2.4020986557006836
1711815816227668500,0.26066845703125,0.2996201515197754,0.7524280548095703,-2.677277088165283
1711815816237769700,0.270769775390625,0.06349015235900879,1.7550568580627441,-2.724642753601074
1711815816247901700,0.280901611328125,-0.6993067264556885,0.01102304458618164,-2.2208809852600098
1711815816258003000,0.2910029296875,-1.2565374374389648,-2.0582170486450195,-0.9136743545532227
1711815816268134700,0.301134765625,-1.2148685455322266,-2.1764650344848633,-0.5453338623046875
1711815816278266600,0.3112666015625,-1.1419885158538818,-1.972949504852295,-0.773468017578125
1711815816288367900,0.321367919921875,-1.0783970355987549,-1.9059467315673828,-0.6691925525665283
1711815816298499800,0.331499755859375,-0.9773290157318115,-1.5305347442626953,-1.413466453552246
1711815816308631600,0.341631591796875,-0.7127048969268799,-1.441070556640625,-5.640836238861084
1711815816318732800,0.35173291015625,-0.5284526348114014,-1.4865994453430176,-7.032163619995117
1711815816328864800,0.36186474609375,-0.43215417861938477,-1.292323112487793,-2.8842484951019287
1711815816338966000,0.371966064453125,0.5920870304107666,-0.7855973243713379,-1.872870683670044
1711815816349098000,0.382097900390625,1.321211576461792,0.04530143737792969,-1.05039381980896
1711815816359229700,0.392229736328125,1.3194663524627686,1.8414645195007324,0.5654964447021484
1711815816369361700,0.402361572265625,0.4549241065979004,4.798114776611328,1.0416615009307861
1711815816379463000,0.412462890625,-1.3941118717193604,8.805351257324219,0.9606389999389648
1711815816389594600,0.4225947265625,-1.9043998718261719,7.994218349456787,-0.15203619003295898
1711815816399696100,0.432696044921875,-1.0436956882476807,8.266648292541504,-1.6890413761138916
1711815816409827800,0.442827880859375,0.1677560806274414,7.2906575202941895,-2.50618052482605
1711815816419959800,0.452959716796875,1.6890292167663574,6.418312072753906,-0.7510032653808594
1711815816430091500,0.463091552734375,3.845350742340088,7.540006160736084,1.885676383972168
1711815816440192800,0.47319287109375,5.29231071472168,10.615878105163574,3.8666484355926514
1711815816450324700,0.48332470703125,4.706376552581787,13.668734550476074,4.737727642059326
1711815816460456400,0.49345654296875,2.7141895294189453,14.553060531616211,5.339395999908447
1711815816470558000,0.503557861328125,1.387009620666504,12.608638763427734,5.061954498291016
1711815816480689700,0.513689697265625,0.9310498237609863,10.45913028717041,5.649062156677246
1711815816490821400,0.5238212890625,0.5206270217895508,11.227869033813477,6.668701648712158
1711815816500923000,0.5339228515625,0.2521681785583496,12.900832176208496,6.140507221221924
1711815816511054600,0.5440546875,-0.4904298782348633,12.112058639526367,5.980164527893066
1711815816521186600,0.5541865234375,-1.0536580085754395,8.519227981567383,5.146862983703613
1711815816531287800,0.564287841796875,-1.5388245582580566,5.163725852966309,3.3139853477478027
1711815816541419500,0.57441943359375,-2.1871891021728516,2.317544937133789,2.2732090950012207
1711815816551521000,0.58452099609375,-2.886444568634033,-0.30362606048583984,1.7954695224761963
1711815816561652700,0.59465283203125,-3.275573253631592,-2.361003875732422,2.038426637649536
1711815816571784700,0.60478466796875,-3.207066535949707,-3.409473419189453,2.068070411682129
1711815816581886000,0.614885986328125,-3.192141056060791,-5.013270378112793,2.1249895095825195
1711815816592017700,0.625017578125,-2.5678329467773438,-6.933558464050293,2.704803228378296
1711815816602149600,0.635149658203125,-2.041800022125244,-8.257464408874512,2.8046791553497314
1711815816612281300,0.64528125,-2.526808261871338,-7.952807426452637,2.8173372745513916
1711815816622382800,0.6553828125,-3.3299055099487305,-6.653210639953613,2.772268772125244
1711815816632484000,0.665484130859375,-3.598097801208496,-5.519741058349609,2.5495619773864746
1711815816642615800,0.67561572265625,-3.3496649265289307,-4.922031402587891,2.582155704498291
1711815816652747800,0.685747802734375,-2.5455148220062256,-4.639790058135986,2.7849974632263184
1711815816662849000,0.69584912109375,-1.7797982692718506,-5.533530235290527,2.8159866333007812
1711815816672981000,0.70598095703125,-1.7321159839630127,-7.746734619140625,1.9261735677719116
1711815816683112700,0.71611279296875,-1.475330114364624,-9.369466781616211,1.238976001739502
1711815816693214000,0.7262138671875,-1.1281781196594238,-9.989936828613281,1.6062211990356445
1711815816703346000,0.736345947265625,-0.7737512588500977,-9.040359497070312,2.6107521057128906
1711815816713477600,0.7464775390625,-0.9070155620574951,-6.954063415527344,3.3332855701446533
1711815816723579100,0.7565791015625,-1.480576515197754,-4.708137512207031,3.9783573150634766
1711815816733710800,0.7667109375,-2.1082923412323,-2.3636159896850586,4.147968769073486
1711815816743842800,0.7768427734375,-2.673917770385742,-0.3502645492553711,4.599267959594727
1711815816753944000,0.786944091796875,-2.5570485591888428,1.5663628578186035,5.2083821296691895
1711815816764075800,0.79707568359375,-1.249765396118164,3.7731618881225586,5.131269454956055
1711815816774207700,0.807207763671875,0.06591629981994629,4.689780235290527,4.451148986816406
1711815816784309000,0.81730908203125,0.22962021827697754,3.569133758544922,3.384662389755249
1711815816794441000,0.82744091796875,0.6237618923187256,0.4418964385986328,3.7745652198791504
