time,seconds_elapsed,y,z,x
1711814610744027400,0.30302734375,0,0,0
1711814610754067700,0.313067626953125,0.02449798583984375,0.01706218719482422,-0.012992635369300842
1711814610764169000,0.3231689453125,0.02688455581665039,-0.01158905029296875,-0.014687418937683105
1711814610774270200,0.333270263671875,0.018748760223388672,0.020984649658203125,0.001501917839050293
1711814610784402200,0.343402099609375,-0.0057888031005859375,0.05332517623901367,0.01919052004814148
1711814610794534000,0.353533935546875,-0.0021042823791503906,0.04005765914916992,0.03560808300971985
1711814610804665900,0.363665771484375,0.016555309295654297,0.04387474060058594,0.048991069197654724
1711814610814767000,0.37376708984375,-0.02077960968017578,-0.01424264907836914,0.018337488174438477
1711814610824898800,0.38389892578125,-0.015005111694335938,-0.08840131759643555,0.004491269588470459
1711814610835030800,0.39403076171875,-0.0383152961730957,-0.10839176177978516,-0.006004586815834045
1711814610845162500,0.40416259765625,-0.007969379425048828,-0.08041620254516602,-0.0024576783180236816
1711814610855264000,0.414263916015625,-0.0115966796875,-0.020708560943603516,0.024143487215042114
1711814610865365200,0.424365234375,-0.010211944580078125,-0.011354446411132812,0.02921128273010254
1711814610875497000,0.4344970703125,-0.008585929870605469,-0.0486302375793457,0.018658459186553955
1711814610885629000,0.44462890625,0.007573604583740234,-0.020099163055419922,0.026618704199790955
1711814610895730200,0.454730224609375,0.008244514465332031,-0.011466026306152344,0.045445531606674194
1711814610905862100,0.464862060546875,-0.0013628005981445312,0.004601001739501953,0.0428689569234848
1711814610915963400,0.47496337890625,0.032282352447509766,0.033565521240234375,0.04313349723815918
1711814610926095000,0.48509521484375,0.02094268798828125,0.03860139846801758,0.02797745168209076
1711814610936196600,0.495196533203125,-0.012842178344726562,0.03694438934326172,-0.024859800934791565
1711814610946328300,0.505328369140625,-0.010920047760009766,-0.012361526489257812,-0.018282964825630188
1711814610956460300,0.515460205078125,-0.020232677459716797,-0.027698993682861328,-0.055447131395339966
1711814610966561500,0.5255615234375,0.004320621490478516,-0.009476661682128906,-0.0706893652677536
1711814610976693200,0.535693359375,-0.005168437957763672,0.023846149444580078,-0.01666329801082611
1711814610986825200,0.5458251953125,0.0178070068359375,0.06975793838500977,-0.016223669052124023
1711814610996926500,0.555926513671875,0.04986429214477539,0.08557987213134766,-0.0003222823143005371
1711814611007058400,0.566058349609375,0.051489830017089844,0.07136011123657227,0.0024612993001937866
1711814611017159700,0.57615966796875,0.030787944793701172,0.015372276306152344,0.008458912372589111
1711814611027291400,0.58629150390625,0.015473365783691406,0.07111454010009766,0.00789479911327362
1711814611037423400,0.59642333984375,-0.010965824127197266,0.049904823303222656,0.0011118948459625244
1711814611047524600,0.606524658203125,-0.021426677703857422,0.0560307502746582,-0.003112226724624634
1711814611057656600,0.616656494140625,-0.016583919525146484,0.02729511260986328,0.009202525019645691
1711814611067757800,0.6267578125,-0.038782596588134766,-0.010857582092285156,-0.0172995924949646
1711814611077889500,0.6368896484375,-0.026739120483398438,-0.0432124137878418,-0.01686672866344452
1711814611087991000,0.646990966796875,-0.01383066177368164,-0.07589578628540039,-0.0007270872592926025
1711814611098122800,0.657122802734375,0.022403240203857422,-0.08481359481811523,0.003987759351730347
1711814611108224000,0.66722412109375,0.016239166259765625,-0.03221273422241211,0.01304866373538971
1711814611118356000,0.67735595703125,-0.008068084716796875,-0.022056102752685547,0.009629249572753906
1711814611128457200,0.687457275390625,-0.011669635772705078,-0.02750396728515625,0.015299931168556213
1711814611138589200,0.697589111328125,-0.010434150695800781,-0.010722637176513672,0.02386920154094696
1711814611148721000,0.707720947265625,-0.006901264190673828,-0.03521919250488281,0.017527267336845398
1711814611158822100,0.717822265625,-0.012739181518554688,-0.0685429573059082,-0.009502187371253967
1711814611168954000,0.7279541015625,-0.021525859832763672,-0.035997867584228516,-0.022281110286712646
1711814611179085800,0.7380859375,0.004979133605957031,0.012161731719970703,-0.003865659236907959
1711814611189187300,0.748187255859375,0.010899543762207031,0.025369644165039062,-0.004896566271781921
1711814611199319000,0.758319091796875,-0.018507957458496094,0.039542198181152344,-0.006876885890960693
1711814611209420300,0.768420166015625,-0.005544185638427734,0.04908561706542969,-0.0005277693271636963
1711814611219582700,0.778582763671875,0.0020437240600585938,0.05289793014526367,0.01412026584148407
1711814611229684000,0.78868408203125,-0.019749164581298828,0.027317523956298828,0.03130863606929779
1711814611239816000,0.79881591796875,0.007979869842529297,0.015285968780517578,-0.013722062110900879
1711814611249947600,0.80894775390625,-0.0025458335876464844,-0.02923107147216797,-0.013532757759094238
1711814611260049200,0.819049072265625,-0.0008792877197265625,-0.08368158340454102,-0.0055542439222335815
1711814611270180900,0.829180908203125,-0.0011682510375976562,-0.0904850959777832,-0.013569220900535583
1711814611280282000,0.8392822265625,0.013133525848388672,-0.035307884216308594,-0.018069535493850708
1711814611290414000,0.8494140625,-0.0011014938354492188,0.014203548431396484,0.005528450012207031
1711814611300545800,0.8595458984375,-0.04153156280517578,0.0997323989868164,0.02506345510482788
1711814611310647300,0.869647216796875,-0.0161590576171875,0.09499931335449219,0.022182732820510864
1711814611320779000,0.879779052734375,-0.00476837158203125,0.04026460647583008,0.027095556259155273
1711814611330880300,0.88988037109375,0.007351398468017578,0.018465518951416016,0.03937488794326782
1711814611341012200,0.90001220703125,0.028614521026611328,-0.033521175384521484,0.04229144752025604
1711814611351113500,0.910113525390625,0.0038628578186035156,-0.02126455307006836,0.03210233151912689
1711814611361245400,0.920245361328125,0.010397911071777344,0.009427547454833984,0.02081984281539917
